KEPLER_ID,DR16_TEFF_COR,DR16_TEFF_COR_ERR,DR17_TEFF_COR,DR17_TEFF_COR_ERR,APOKASC3_EVSTATE,APOKASC3_SEIS_SOURCE,APOKASC3_SPEC_SOURCE,APOKASC3_MASS,APOKASC3_MASS_ERR,APOKASC3_RADIUS,APOKASC3_RADIUS_ERR,APOKASC3_LOGG,APOKASC3_LOGG_ERR,APOKASC3_TEFF,APOKASC3_TEFF_ERR,APOKASC3_LOGG_SPEC,APOKASC3_LOGG_SPEC_ERR,APOKASC3_M_H,APOKASC3_M_H_ERR,APOKASC3_ALPHA_M,APOKASC3_ALPHA_M_ERR,APOKASC3_CAT_AGE,APOKASC3_AGE_RGB,APOKASC3_AGE_RGB_PERR,APOKASC3_AGE_RGB_MERR,GAIA_TEFF,GAIA_RADIUS,GAIA_LUMINOSITY
12021069,4784.122,93.08079,4753.4395,9.922799,RGB,WAvg,DR17,1.3613,0.0523,6.5168,0.1128,2.9457,0.0041,4753.4395,49.3328,2.914,0.058,0.1459,0.058,0.0114,0.022,RGB,4.4014,0.4731,-0.3474,4773.92,6.4642234,19.553654
12021730,4898.3027,92.81278,4876.8716,9.982547,RGB,WAvg,DR17,1.4313,0.0549,6.3059,0.109,2.996,0.004,4876.8716,49.1908,3.0454,0.058,-0.0371,0.058,0.011,0.022,RGB,3.314,0.3037,-0.2947,4889.75,5.9797187,18.416319
12022099,4066.4346,75.593216,4041.4194,6.207084,RGB,WAvg,DR17,1.2777,0.0504,22.9728,0.4052,1.803,0.004,4041.4194,40.0644,1.7497,0.058,0.2731,0.058,0.0349,0.022,RGB,5.9335,0.6309,-0.5274,4082.0,22.681158,128.68181
12022176,4794.2856,97.83156,4765.701,10.963293,RGB,WAvg,DR17,1.3784,0.053,6.9063,0.1195,2.9007,0.0042,4765.701,51.8507,2.9253,0.058,0.1003,0.058,0.0177,0.022,RGB,4.1051,0.4262,-0.3227,5078.5,5.6705985,19.270561
12023185,4459.5063,82.925964,4448.811,7.802791,RGB,WAvg,DR17,1.7119,0.4087,14.9529,1.6337,2.3195,0.0184,4448.811,43.9508,2.3468,0.058,0.0517,0.058,0.0398,0.022,RGB,2.029,1.2954,-0.676,4451.19,12.01092,51.021324
12023863,4756.9824,90.89618,4730.2217,9.483837,RGB,WAvg,DR17,1.6687,0.0642,10.5268,0.1823,2.6176,0.0041,4730.2217,48.175,2.6348,0.058,-0.0176,0.058,0.0296,0.022,RGB,2.1232,0.199,-0.1888,4729.06,9.254846,38.59512
12024640,4737.9385,82.55215,4748.497,7.8831477,RGB,WAvg,DR17,1.1738,0.0451,6.5938,0.1142,2.8711,0.0038,4748.497,43.7526,2.8829,0.058,-0.0113,0.058,0.0515,0.022,RGB,6.5238,0.8373,-0.6883,4717.9697,6.2142134,17.23803
12056819,4757.9023,84.70383,4744.264,10.682738,RGB,WAvg,DR17,1.3428,0.0516,10.2302,0.1771,2.5476,0.0039,4744.264,44.893,2.5285,0.058,-0.1843,0.058,0.0504,0.022,RGB,3.7556,0.382,-0.3264,4784.035,9.581927,43.328922
12057742,4490.5186,74.05592,4470.4688,6.002849,RGB,WAvg,DR17,1.3452,0.285,10.6307,1.0351,2.5148,0.016,4470.4688,39.2496,2.5092,0.058,0.2766,0.058,0.0138,0.022,RGB,5.0238,3.8545,-1.9605,4567.6226,13.903336,75.80425
12058556,4737.1855,80.80989,4701.3623,8.252106,RGB,WAvg,DR17,1.2237,0.0502,6.2749,0.1154,2.9323,0.0041,4701.3623,42.8292,2.8861,0.058,0.2106,0.058,0.0048,0.022,RGB,6.4691,0.8372,-0.6599,4694.49,5.929033,15.382118
12059907,4709.343,88.16011,4671.849,12.270474,RGB,WAvg,DR17,0.9913,0.0382,7.725,0.1339,2.6602,0.004,4671.849,46.7249,2.6355,0.058,-0.2891,0.058,0.0905,0.022,RGB,10.0126,1.5633,-1.3639,4752.9565,8.287293,31.577341
12060254,4821.0747,98.97561,4792.022,12.255172,RGB,WAvg,DR17,1.6206,0.0676,7.0987,0.1325,2.9471,0.0045,4792.022,52.4571,2.9583,0.058,0.0858,0.058,0.0615,0.022,RGB,2.4574,0.2308,-0.1988,4918.365,6.4208,21.734823
12066160,4578.0635,88.35071,4567.5527,8.90331,RGB,WAvg,DR17,1.2226,0.0513,10.8097,0.2023,2.4579,0.0044,4567.5527,46.8259,2.5304,0.058,-0.014,0.058,0.0345,0.022,RGB,5.7159,0.7452,-0.6295,4737.2,10.198242,47.18808
12066218,4657.1675,97.20075,4663.8066,11.174112,RGB,WAvg,DR17,1.1843,0.0456,12.2886,0.213,2.3299,0.0043,4663.8066,51.5164,2.3117,0.058,-0.3768,0.058,0.0898,0.022,RGB,4.9734,0.5957,-0.5098,4969.0,9.794964,52.695843
12067490,4906.248,105.29515,4913.361,16.833408,RGB,WAvg,DR17,1.194,0.0457,6.5223,0.1127,2.888,0.0043,4913.361,55.8064,2.9981,0.058,-0.3444,0.058,0.0988,0.022,RGB,4.9053,0.5881,-0.4967,4909.3374,6.336388,21.012117
12068031,4738.517,99.85901,4750.7646,12.000841,RGB,WAvg,DR17,1.1111,0.0464,9.7979,0.183,2.5023,0.0046,4750.7646,52.9253,2.4529,0.058,-0.5385,0.058,0.1412,0.022,RGB,5.7534,0.789,-0.651,5038.355,8.250741,39.521706
12069521,4833.909,96.64965,4821.463,10.98814,RGB,WAvg,DR17,1.1406,0.0476,5.1574,0.0962,3.0721,0.0045,4821.463,51.2243,3.1492,0.058,-0.0456,0.058,0.0674,0.022,RGB,7.0631,1.037,-0.8653,4944.2573,4.7299547,12.04517
12069693,4612.944,85.76198,4605.2183,11.128309,RGB,WAvg,DR17,1.0182,0.0393,7.8249,0.1357,2.6607,0.004,4605.2183,45.4538,2.6861,0.058,-0.0928,0.058,0.1327,0.022,RGB,10.7055,1.5774,-1.3205,4705.4,7.2372465,23.132767
12069904,4483.7964,82.32003,4466.9673,9.669568,RGB,WAvg,DR17,1.2199,0.0513,11.1444,0.2089,2.4301,0.0043,4466.9673,43.6296,2.4437,0.058,0.1921,0.058,0.0339,0.022,RGB,6.5956,0.8608,-0.698,4540.675,9.544413,34.887894
12070025,4823.76,99.981224,4835.321,11.631487,RGB,WAvg,DR17,1.0078,0.0387,5.3779,0.093,2.9819,0.0042,4835.321,52.99,3.0236,0.058,-0.4353,0.058,0.2574,0.022,RGB,9.0444,1.3213,-1.1571,4842.035,5.1303945,13.034909
12070487,4827.78,97.80343,4811.576,11.137889,RGB,WAvg,DR17,1.319,0.0506,6.3088,0.1091,2.9601,0.0042,4811.576,51.8358,2.9975,0.058,0.0274,0.058,0.0216,0.022,RGB,4.4901,0.5024,-0.3759,4969.76,5.6789947,17.724712
12070550,4572.1855,81.126755,4580.295,7.6184807,RGB,WAvg,DR17,1.1282,0.0436,13.0325,0.2262,2.2558,0.0039,4580.295,42.9972,2.2914,0.058,-0.027,0.058,0.1518,0.022,RGB,7.8568,1.0188,-0.8784,4603.645,12.99855,68.37414
12070670,4749.0957,84.22258,4716.05,8.014325,RGB,WAvg,DR17,1.4537,0.056,7.9043,0.1369,2.8066,0.0039,4716.05,44.638,2.7998,0.058,0.1605,0.058,-0.0124,0.022,RGB,3.5805,0.3684,-0.3035,4764.35,7.8190002,28.379963
12071479,4736.42,81.70703,4702.8696,7.430703,RGB,WAvg,DR17,1.2941,0.0541,6.7168,0.1255,2.8974,0.0042,4702.8696,43.3047,2.8619,0.058,0.0884,0.058,0.0435,0.022,RGB,5.0627,0.5976,-0.4795,4893.0723,6.3993015,21.148832
12105282,4730.716,102.53046,4718.565,15.613699,RGB,WAvg,DR17,1.0598,0.0443,7.5115,0.1403,2.7136,0.0047,4718.565,54.3411,2.5699,0.058,-0.3689,0.058,0.1949,0.022,RGB,7.7226,1.2088,-1.0336,5023.35,6.4458346,23.83564
12115227,4823.4546,91.13374,4858.7812,10.043913,RGB,WAvg,DR17,0.9435,0.0357,5.7089,0.0976,2.9014,0.004,4858.7812,48.3009,2.8624,0.058,-0.6612,0.058,0.3137,0.022,RGB,10.0554,1.4743,-1.3167,5006.2466,5.41027,16.564625
12116393,4643.123,79.989815,4640.315,7.258449,RGB,WAvg,DR17,1.117,0.0431,7.8866,0.1367,2.6941,0.0038,4640.315,42.3946,2.7306,0.058,-0.0118,0.058,0.0394,0.022,RGB,7.9262,1.0382,-0.8487,4685.75,7.3964663,23.760729
12117077,4682.608,85.81659,4684.819,11.86941,RGB,WAvg,DR17,1.2263,0.0472,10.3264,0.1789,2.4996,0.004,4684.819,45.4828,2.766,0.058,-0.2479,0.058,0.0218,0.022,RGB,4.6399,0.4935,-0.4334,4823.217,9.865936,47.45899
12119262,4614.659,82.39547,4635.3096,7.901468,RGB,WAvg,DR17,1.0447,0.0437,8.1457,0.1523,2.6369,0.0042,4635.3096,43.6696,2.5554,0.058,-0.3767,0.058,0.2743,0.022,RGB,8.6212,1.3803,-1.1149,4963.5,6.8862696,25.930737
12119739,4969.614,112.12042,4991.2314,19.604063,RGB,WAvg,DR17,0.9853,0.0409,4.1329,0.077,3.2009,0.0048,4991.2314,59.4238,3.2141,0.058,-0.4852,0.058,0.1965,0.022,RGB,9.164,1.5171,-1.2431,4977.0,4.084004,9.220141
12119970,4582.412,83.28404,4580.2896,11.054359,RGB,WAvg,DR17,1.2526,0.0525,11.0092,0.206,2.4525,0.0043,4580.2896,44.1405,2.5316,0.058,0.0174,0.058,0.0334,0.022,RGB,5.3784,0.6499,-0.5522,4756.723,11.502538,61.025814
12120230,4790.684,86.586586,4798.7363,8.751872,RGB,WAvg,DR17,1.2182,0.0468,9.0617,0.1568,2.6111,0.0039,4798.7363,45.8909,2.6737,0.058,-0.2834,0.058,0.0693,0.022,RGB,4.7956,0.6068,-0.5017,4808.5254,8.560464,35.296932
12120872,4804.71,85.45199,4789.1665,8.483857,RGB,WAvg,DR17,1.317,0.0506,6.8558,0.1186,2.8873,0.0039,4789.1665,45.2896,2.9451,0.058,-0.011,0.058,0.0169,0.022,RGB,4.3848,0.4844,-0.3791,4821.46,6.527693,20.745712
12120937,5071.1484,96.81649,5066.815,11.191067,RGB,WAvg,DR17,1.2752,0.0529,5.8531,0.1089,3.0106,0.0044,5066.815,51.3127,3.1203,0.058,-0.452,0.058,0.0784,0.022,RGB,3.6463,0.4219,-0.3509,5066.9126,5.7791815,19.833576
12122085,4860.71,86.497696,4855.189,8.632246,RGB,WAvg,DR17,1.1687,0.0443,5.2022,0.0889,3.0751,0.0038,4855.189,45.8438,3.1349,0.058,-0.0493,0.058,0.0425,0.022,RGB,6.3843,0.7949,-0.6976,4882.15,4.887889,12.228744
12122151,4739.228,83.19517,4730.8926,7.887931,RGB,WAvg,DR17,1.5213,0.0578,10.0649,0.1723,2.6164,0.0038,4730.8926,44.0934,2.6118,0.058,-0.0691,0.058,0.0263,0.022,RGB,2.701,0.2513,-0.1961,4792.935,9.436376,42.336147
12153274,4954.0615,114.99474,4926.0703,19.435942,RGB,WAvg,DR17,1.216,0.0506,6.6381,0.1237,2.8806,0.0049,4926.0703,60.9472,2.8208,0.058,-0.4082,0.058,0.0867,0.022,RGB,4.3913,0.5533,-0.4479,4938.3335,7.5333714,30.408508
12154360,4650.6216,92.226906,4661.9146,9.982485,RGB,WAvg,DR17,1.0237,0.0428,8.4654,0.1582,2.5946,0.0044,4661.9146,48.8803,2.6355,0.058,-0.3735,0.058,0.2146,0.022,RGB,8.9102,1.4034,-1.182,4904.07,7.2669635,27.51866
12154686,4867.334,101.68643,4873.4355,12.473279,RGB,WAvg,DR17,1.0876,0.0453,7.4907,0.1397,2.7272,0.0046,4873.4355,53.8938,2.6705,0.058,-0.5251,0.058,0.0935,0.022,RGB,6.0678,0.8697,-0.7496,5126.0,5.7599654,20.63711
12155459,4883.749,87.08844,4871.4834,8.722522,RGB,WAvg,DR17,1.0554,0.044,4.103,0.0765,3.237,0.0042,4871.4834,46.1569,3.1969,0.058,-0.0409,0.058,0.0496,0.022,RGB,9.2901,1.4219,-1.2644,5034.7334,3.831361,8.497806
12156445,4625.2075,80.158394,4609.2803,9.690981,RGB,WAvg,DR17,1.065,0.0411,7.4064,0.1285,2.7279,0.0038,4609.2803,42.4839,2.6872,0.058,-0.0863,0.058,0.12,0.022,RGB,9.2026,1.4582,-1.2331,4786.97,6.586991,20.52635
12156874,4698.892,97.53038,4670.0645,13.314616,RGB,WAvg,DR17,1.188,0.0497,7.3061,0.1366,2.7872,0.0046,4670.0645,51.6911,2.7871,0.058,0.0903,0.058,0.033,0.022,RGB,6.7249,0.8717,-0.7296,4834.16,6.7813797,22.626375
12157223,4436.466,72.81583,4412.078,5.7561545,RGB,WAvg,DR17,1.4068,0.0592,13.2797,0.2491,2.3378,0.0041,4412.078,38.5924,2.3096,0.058,0.2889,0.058,-0.0021,0.022,RGB,4.4002,0.4514,-0.3996,4430.6426,12.84691,57.30058
12157631,4483.223,88.941765,4457.169,11.325448,RGB,WAvg,DR17,1.0377,0.0436,10.8645,0.2036,2.3809,0.0045,4457.169,47.1391,2.3697,0.058,0.019,0.058,0.0398,0.022,RGB,10.4555,1.6775,-1.459,4559.14,10.047368,39.294437
12157980,4811.05,92.25946,4825.6953,10.169082,RGB,WAvg,DR17,0.9796,0.2075,5.0683,0.4934,3.0211,0.0161,4825.6953,48.8975,3.0392,0.058,-0.454,0.058,0.2731,0.022,RGB,9.9293,14.2812,-5.1294,4865.0,4.9242887,12.238076
12159192,4758.5845,96.586075,4718.3926,12.9314995,RGB,WAvg,DR17,1.5684,0.0655,6.4857,0.1212,3.0113,0.0045,4718.3926,51.1906,2.997,0.058,0.3995,0.058,-0.0107,0.022,RGB,3.1496,0.3021,-0.2442,4834.6934,5.9958673,17.695974
12159715,4636.647,91.35525,4640.5723,12.711852,RGB,WAvg,DR17,1.0309,0.0431,7.5256,0.1407,2.6999,0.0044,4640.5723,48.4183,2.687,0.058,-0.189,0.058,0.1859,0.022,RGB,9.9736,1.7303,-1.3205,4775.41,7.0564966,23.33005
12159919,5035.2695,100.38948,4989.361,15.611246,RGB,WAvg,DR17,1.4416,0.0599,5.2337,0.0975,3.161,0.0045,4989.361,53.2064,3.2023,0.058,-0.0613,0.058,0.0458,0.022,RGB,3.2068,0.3483,-0.2953,4982.805,4.978188,13.763628
12165692,4803.493,97.9412,4794.0024,13.938177,RGB,WAvg,DR17,1.1889,0.0496,6.3429,0.1184,2.9104,0.0045,4794.0024,51.9088,2.9727,0.058,-0.1021,0.058,0.0458,0.022,RGB,5.8245,0.7743,-0.6506,5106.185,5.6499486,19.55104
12166162,4973.0063,107.82716,4951.73,17.099285,RGB,WAvg,DR17,1.5126,0.0579,6.6702,0.1152,2.9712,0.0044,4951.73,57.1484,3.0218,0.058,-0.1748,0.058,0.0271,0.022,RGB,2.5325,0.2279,-0.2055,4918.15,6.8104544,24.448597
12166441,4651.713,94.45084,4649.4453,13.537466,RGB,WAvg,DR17,1.1842,0.0457,9.2962,0.1612,2.5765,0.0042,4649.4453,50.0589,2.6137,0.058,-0.1671,0.058,0.0756,0.022,RGB,5.7288,0.644,-0.5719,4721.5796,8.45102,31.97881
12167366,4417.8545,87.328094,4421.9785,11.2131405,RGB,WAvg,DR17,1.0683,0.0449,11.7109,0.2196,2.3272,0.0044,4421.9785,46.2839,2.2902,0.058,-0.1126,0.058,0.1725,0.022,RGB,9.075,1.4222,-1.1954,4716.87,9.178368,37.570004
12168263,4780.7485,97.29034,4760.783,14.329189,RGB,WAvg,DR17,1.4124,0.059,9.5365,0.1781,2.631,0.0045,4760.783,51.5639,2.6046,0.058,-0.1175,0.058,0.0413,0.022,RGB,3.3536,0.2993,-0.3212,4965.31,8.2710705,37.463097
12168406,4466.704,73.0681,4435.509,5.784851,RGB,WAvg,DR17,1.146,0.0445,9.4867,0.165,2.5445,0.0037,4435.509,38.7261,2.4238,0.058,0.3314,0.058,0.0097,0.022,RGB,8.7158,1.0622,-0.8942,4501.34,9.191167,31.246634
12169845,4620.263,79.01604,4608.608,7.000222,RGB,WAvg,DR17,1.8242,0.0704,14.2079,0.2465,2.393,0.0038,4608.608,41.8785,2.3624,0.058,0.0376,0.058,-0.0012,0.022,RGB,1.6243,0.1298,-0.1073,4636.593,12.606819,66.17616
12169924,4638.3506,86.33333,4650.5664,8.884299,RGB,WAvg,DR17,1.6553,0.0638,11.2986,0.1959,2.5523,0.004,4650.5664,45.7567,2.5551,0.058,-0.1585,0.058,0.1553,0.022,RGB,2.0674,0.1673,-0.1341,4667.38,14.53166,90.285446
12170173,4872.367,102.55338,4861.4575,12.44087,RGB,WAvg,DR17,1.3334,0.0511,6.3299,0.1094,2.962,0.0043,4861.4575,54.3533,2.9692,0.058,-0.042,0.058,0.0205,0.022,RGB,4.1321,0.4395,-0.3786,4843.782,6.4101057,20.378094
12201962,4817.7593,102.47659,4818.52,12.5164175,RGB,WAvg,DR17,1.1461,0.0478,8.4761,0.1582,2.6426,0.0046,4818.52,54.3126,2.65,0.058,-0.3342,0.058,0.1271,0.022,RGB,5.7938,0.8464,-0.6663,4909.1206,9.036346,42.726295
12203243,4889.994,97.30175,4808.134,14.5658455,RGB,WAvg,DR17,1.204,0.0502,4.5277,0.0845,3.2087,0.0045,4808.134,51.5699,3.0865,0.058,0.0762,0.058,0.0069,0.022,RGB,6.2092,0.8167,-0.7097,4912.5303,4.3926086,10.124199
12205702,4542.018,88.55595,4555.89,9.200329,RGB,WAvg,DR17,1.0286,0.0398,10.0233,0.174,2.4483,0.0041,4555.89,46.9347,2.4626,0.058,-0.2595,0.058,0.2095,0.022,RGB,9.4311,1.3528,-1.149,4678.67,9.519911,39.124615
12206050,4765.6567,97.06009,4769.9697,11.187681,RGB,WAvg,DR17,1.0945,0.0421,9.3707,0.1622,2.5349,0.0042,4769.9697,51.4418,2.5752,0.058,-0.4015,0.058,0.1009,0.022,RGB,6.4411,0.8682,-0.6985,5018.5,8.403576,40.35698
12206268,4477.502,76.49336,4472.527,6.556073,RGB,WAvg,DR17,1.1602,0.3252,13.9542,1.817,2.2073,0.0198,4472.527,40.5415,2.2447,0.058,-0.0704,0.058,0.0459,0.022,RGB,6.5578,11.3583,-3.3629,4541.3735,12.754611,62.341614
12206812,4773.84,87.87635,4724.4663,8.541332,RGB,WAvg,DR17,1.1881,0.0496,5.3506,0.0999,3.0578,0.0043,4724.4663,46.5745,3.0249,0.058,0.2225,0.058,-0.0072,0.022,RGB,7.1839,0.9075,-0.8115,4941.94,4.68266,11.78338
12207840,4834.1055,93.09232,4863.7744,10.510147,RGB,WAvg,DR17,0.9745,0.0406,6.5009,0.1212,2.8026,0.0044,4863.7744,49.3389,2.8084,0.058,-0.5807,0.058,0.2233,0.022,RGB,9.0389,1.5371,-1.2236,4937.56,6.063619,19.688293
12208273,4634.7,84.04306,4657.4424,8.309433,RGB,WAvg,DR17,1.0353,0.0433,12.3839,0.2315,2.2629,0.0042,4657.4424,44.5428,2.2747,0.058,-0.5143,0.058,0.1334,0.022,RGB,7.3733,1.1804,-0.9207,4754.43,10.31492,48.980183
12208809,4813.8457,86.76505,4804.9146,8.700729,RGB,WAvg,DR17,1.8841,0.0852,12.0145,0.2397,2.5551,0.0047,4804.9146,45.9855,2.6032,0.058,-0.2399,0.058,0.0435,0.022,RGB,1.2552,0.1109,-0.0838,4850.846,11.315542,63.87273
12215568,4726.1025,99.62739,4721.0063,11.72021,RGB,WAvg,DR17,1.0876,0.0419,7.2911,0.1263,2.7507,0.0043,4721.0063,52.8025,2.7633,0.058,-0.3328,0.058,0.2267,0.022,RGB,7.325,0.998,-0.8878,4840.1934,7.554141,28.217318
12215647,4668.192,79.79226,4650.363,7.122488,RGB,WAvg,DR17,1.4945,0.0576,10.17,0.1763,2.5996,0.0038,4650.363,42.2899,2.5924,0.058,0.0976,0.058,0.0028,0.022,RGB,3.1702,0.3105,-0.2639,4720.6304,9.678398,41.90845
12215898,4594.5923,88.996574,4624.118,13.105055,RGB,WAvg,DR17,1.0043,0.0387,9.506,0.1649,2.4845,0.0041,4624.118,47.1682,2.4657,0.058,-0.4828,0.058,0.2777,0.022,RGB,8.822,1.3841,-1.1295,4779.74,8.63079,35.027805
12216750,4729.365,83.325714,4720.0195,7.7296567,RGB,WAvg,DR17,1.1044,0.0425,6.282,0.1088,2.8867,0.0039,4720.0195,44.1626,2.8651,0.058,-0.0199,0.058,0.0617,0.022,RGB,8.1484,1.0964,-0.978,4777.41,5.915288,16.421642
12217017,4976.9395,100.63833,4942.224,11.814938,RGB,WAvg,DR17,1.3458,0.0515,6.1511,0.1062,2.9909,0.0042,4942.224,53.3383,3.0321,0.058,-0.2024,0.058,0.0552,0.022,RGB,3.6022,0.3711,-0.3262,4935.045,5.762459,17.744951
12217355,4464.6304,86.41476,4451.6787,11.1336355,RGB,WAvg,DR17,1.0126,0.0426,9.8322,0.1843,2.4585,0.0044,4451.6787,45.7998,2.367,0.058,0.066,0.058,0.1069,0.022,RGB,12.1579,1.9222,-1.6083,4717.035,8.889951,35.25087
12218181,4491.618,84.44807,4481.463,8.198706,RGB,WAvg,DR17,1.0686,0.0449,10.0698,0.1887,2.4612,0.0043,4481.463,44.7575,2.4294,0.058,0.0579,0.058,0.0429,0.022,RGB,9.6888,1.4611,-1.2544,4596.92,10.104796,41.078785
12218869,4618.3003,94.32153,4609.6274,10.430718,RGB,WAvg,DR17,1.1839,0.0457,8.2573,0.1432,2.6794,0.0042,4609.6274,49.9904,2.6212,0.058,0.0693,0.058,0.0432,0.022,RGB,6.7754,0.7869,-0.6643,4760.5947,7.0584364,23.054546
12219032,4647.1416,92.62223,4671.61,10.40426,RGB,WAvg,DR17,1.0484,0.0404,11.7062,0.2029,2.3188,0.0041,4671.61,49.0898,2.316,0.058,-0.5476,0.058,0.1499,0.022,RGB,6.9547,0.9761,-0.7658,4860.41,10.95189,60.30656
12219439,4773.234,82.95907,4741.3994,7.7072797,RGB,WAvg,DR17,1.4846,0.062,9.387,0.1753,2.6663,0.0042,4741.3994,43.9683,2.6771,0.058,0.0592,0.058,-0.0006,0.022,RGB,3.1549,0.328,-0.2789,4747.21,9.525086,41.51321
12252410,4629.054,78.8719,4615.8936,6.9912143,RGB,WAvg,DR17,1.216,0.0469,9.0921,0.1577,2.6074,0.0038,4615.8936,41.8021,2.6189,0.058,0.0658,0.058,0.0287,0.022,RGB,5.9739,0.7053,-0.5602,4651.9165,8.437377,30.035664
12253210,4538.2046,75.62184,4526.0747,6.3624163,RGB,WAvg,DR17,1.1485,0.0444,8.2799,0.1438,2.6639,0.0038,4526.0747,40.0796,2.5892,0.058,0.192,0.058,0.0327,0.022,RGB,7.9995,0.9034,-0.8239,4531.995,8.362124,26.575762
12253294,4647.6514,80.26824,4629.538,7.2397933,RGB,WAvg,DR17,1.4339,0.0553,10.8076,0.1874,2.5283,0.0038,4629.538,42.5422,2.5252,0.058,-0.035,0.058,0.005,0.022,RGB,3.3085,0.2779,-0.2663,4654.02,10.646314,47.907795
12254670,4678.9966,84.94198,4683.8345,8.3773365,RGB,WAvg,DR17,1.2482,0.0481,11.9117,0.2064,2.381,0.0039,4683.8345,45.0192,2.4221,0.058,-0.2053,0.058,0.0533,0.022,RGB,4.6765,0.5016,-0.4501,4754.19,12.040914,66.729774
12254817,4777.2744,86.23981,4761.924,8.55286,RGB,WAvg,DR17,1.4977,0.0576,11.6793,0.2022,2.4791,0.0039,4761.924,45.7071,2.4801,0.058,-0.3045,0.058,0.0536,0.022,RGB,2.449,0.2308,-0.1923,4872.83,10.829167,59.56757
12256516,4743.8945,86.52422,4732.3643,8.610429,RGB,WAvg,DR17,1.2272,0.0513,7.5714,0.1414,2.7703,0.0043,4732.3643,45.8578,2.8125,0.058,-0.0654,0.058,0.0483,0.022,RGB,5.4083,0.6744,-0.5557,4819.56,7.2176185,25.322823
12257306,4862.6235,96.55725,4864.697,11.025235,RGB,WAvg,DR17,1.329,0.0554,6.1162,0.1141,2.9904,0.0044,4864.697,51.1753,3.0376,0.058,-0.0338,0.058,0.0199,0.022,RGB,4.1879,0.4899,-0.4219,4961.6973,5.6801586,17.617193
12264089,4686.841,82.81445,4685.9785,7.8497434,RGB,WAvg,DR17,1.1351,0.0437,9.7035,0.1681,2.5203,0.0039,4685.9785,43.8917,2.5318,0.058,-0.1904,0.058,0.0246,0.022,RGB,6.2301,0.8254,-0.6899,4750.2725,9.05295,37.596634
12264780,4813.957,104.894,4783.0283,12.770639,RGB,WAvg,DR17,1.0609,0.0443,5.1226,0.0956,3.0465,0.0047,4783.0283,55.5938,3.0417,0.058,-0.0153,0.058,0.0365,0.022,RGB,9.2727,1.4856,-1.1912,4853.4277,4.998709,12.491216
12265709,4793.736,101.9929,4796.15,15.862109,RGB,WAvg,DR17,1.1285,0.0471,10.6847,0.1994,2.4326,0.0046,4796.15,54.0562,2.506,0.058,-0.437,0.058,0.0861,0.022,RGB,5.5202,0.7488,-0.6689,4976.0,9.587447,50.77176
12267816,4908.9097,98.59994,4929.6787,12.080918,RGB,WAvg,DR17,1.3043,0.0499,7.1687,0.1238,2.8443,0.0042,4929.6787,52.258,2.9035,0.058,-0.2784,0.058,0.0618,0.022,RGB,3.8239,0.4177,-0.3653,4898.6,6.919191,24.836664
12268191,4536.882,76.68188,4521.3447,6.517668,RGB,WAvg,DR17,1.3058,0.0548,12.4284,0.2328,2.3635,0.0041,4521.3447,40.6414,2.3644,0.058,0.0831,0.058,-0.0026,0.022,RGB,4.8729,0.5514,-0.4821,4655.433,10.393625,45.716103
12268739,4328.909,71.96019,4315.0073,5.6684456,RGB,WAvg,DR17,1.6412,0.3219,18.2292,1.6448,2.1233,0.0148,4315.0073,38.1389,2.2208,0.058,0.0919,0.058,0.0181,0.022,RGB,2.3633,1.2466,-0.7229,4347.647,16.165277,84.115906
12300740,4801.067,92.4598,4806.778,10.234462,RGB,WAvg,DR17,1.3633,0.0524,12.0052,0.2077,2.4131,0.0041,4806.778,49.0037,2.3968,0.058,-0.6952,0.058,0.2697,0.022,RGB,2.8515,0.2907,-0.2201,4807.5166,13.678776,90.04764
12303050,4787.9307,97.90352,4809.0557,11.572201,RGB,WAvg,DR17,0.9883,0.0412,6.0997,0.1138,2.8641,0.0045,4809.0557,51.8889,2.7939,0.058,-0.5047,0.058,0.2821,0.022,RGB,9.3423,1.5205,-1.2624,5023.4253,5.480899,17.234476
12304634,4694.304,90.778145,4666.4966,9.422866,RGB,WAvg,DR17,1.1781,0.0493,7.4376,0.139,2.7681,0.0044,4666.4966,48.1124,2.7443,0.058,0.0287,0.058,0.0283,0.022,RGB,6.5969,0.8699,-0.7589,4786.77,7.584244,27.207556
12305778,4648.399,91.047134,4651.1445,9.566685,RGB,WAvg,DR17,1.0946,0.0422,10.0139,0.1736,2.4766,0.0041,4651.1445,48.255,2.627,0.058,-0.4633,0.058,0.2143,0.022,RGB,6.3483,0.8405,-0.6481,4851.32,9.102025,41.343796
12306695,4578.494,77.825584,4572.266,6.7921557,RGB,WAvg,DR17,1.2642,0.053,11.3845,0.2131,2.4269,0.0041,4572.266,41.2476,2.4645,0.058,0.0537,0.058,0.0277,0.022,RGB,5.3666,0.6603,-0.5638,4582.567,10.944717,47.59256
12314910,4507.6104,78.79518,4517.597,7.257919,RGB,WAvg,DR17,1.3177,0.0504,13.8067,0.2372,2.2737,0.0038,4517.597,41.7614,2.4852,0.058,-0.2458,0.058,0.151,0.022,RGB,3.995,0.4317,-0.3602,4607.4497,11.95306,58.008995
12316126,4734.5044,91.23958,4713.43,9.496831,RGB,WAvg,DR17,1.5126,0.0582,9.281,0.1608,2.6843,0.0041,4713.43,48.357,2.6804,0.058,0.081,0.058,0.0176,0.022,RGB,3.0459,0.2723,-0.2304,4695.283,9.099155,36.25301
